Date,ID,Case Number,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
2014-08-23 15:00:00,9789430.0,HX439019,060XX N WHIPPLE ST,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,0.0,0.0,2413.0,24.0,50.0,2.0,11,1154883.0,1940161.0,2014.0,09/23/2014 12:38:35 PM,41.991618395,-87.705657658,"(41.991618395, -87.705657658)"
2014-08-23 15:30:00,9749683.0,HX399669,038XX S LANGLEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0.0,0.0,212.0,2.0,4.0,36.0,14,1181527.0,1879564.0,2014.0,08/30/2014 12:36:38 PM,41.824760554,-87.609535227,"(41.824760554, -87.609535227)"
2014-08-23 16:00:00,9783052.0,HX430754,050XX W GLADYS AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,0.0,0.0,1533.0,15.0,29.0,25.0,04A,1142896.0,1897832.0,2014.0,10/31/2014 03:20:56 PM,41.875696102,-87.750807611,"(41.875696102, -87.750807611)"
2014-08-23 16:30:00,9749639.0,HX399627,001XX N WABASH AVE,0820,THEFT,$500 AND UNDER,RESTAURANT,0.0,0.0,111.0,1.0,42.0,32.0,06,1176839.0,1900985.0,2014.0,08/30/2014 12:36:38 PM,41.883648343,-87.626086662,"(41.883648343, -87.626086662)"
2014-08-23 17:00:00,9750577.0,HX400473,014XX E 95TH ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,0.0,0.0,511.0,5.0,8.0,50.0,11,1179457.0,1833329.0,2014.0,08/30/2014 12:36:38 PM,41.697934308,-87.618538829,"(41.697934308, -87.618538829)"
2014-08-23 17:30:00,9750700.0,HX399662,008XX W 127TH ST,0320,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,0.0,0.0,523.0,2.0,34.0,53.0,03,1180067.0,1871557.0,2014.0,08/30/2014 12:36:38 PM,41.802822321,-87.615136981,"(41.802822321, -87.615136981)"
2014-08-23 18:00:00,9749854.0,HX399684,002XX W HILL ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,1.0,1.0,1823.0,18.0,27.0,8.0,08B,1174395.0,1907729.0,2014.0,10/31/2014 03:20:56 PM,41.902209172,-87.634859546,"(41.902209172, -87.634859546)"
2014-08-23 18:30:00,9749764.0,HX399741,018XX W 78TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0.0,0.0,611.0,6.0,17.0,71.0,14,1165569.0,1853000.0,2014.0,08/30/2014 12:36:38 PM,41.752219625,-87.668833475,"(41.752219625, -87.668833475)"
2014-08-23 19:00:00,9755317.0,HX405264,041XX W SCHOOL ST,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,0.0,1.0,1731.0,17.0,31.0,16.0,20,1147911.0,1921651.0,2014.0,10/31/2014 03:20:56 PM,41.940962966,-87.731780877,"(41.940962966, -87.731780877)"
2014-08-23 19:30:00,9759260.0,HX409122,014XX W PRATT BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,1.0,1.0,2431.0,24.0,49.0,1.0,08B,1165252.0,1945311.0,2014.0,10/31/2014 03:20:56 PM,42.005535235,-87.667370245,"(42.005535235, -87.667370245)"
2014-08-23 20:00:00,9786717.0,HX435833,012XX W ADAMS ST,0820,THEFT,$500 AND UNDER,OTHER,0.0,0.0,1231.0,12.0,27.0,28.0,06,1168353.0,1899203.0,2014.0,10/31/2014 03:20:56 PM,41.878946085,-87.657299296,"(41.878946085, -87.657299296)"
2014-08-23 20:30:00,9752198.0,HX402340,026XX E 79TH ST,0870,THEFT,POCKET-PICKING,OTHER,0.0,0.0,421.0,4.0,7.0,43.0,06,1195506.0,1853147.0,2014.0,08/30/2014 12:36:38 PM,41.75193615,-87.559124151,"(41.75193615, -87.559124151)"
2014-08-23 21:00:00,9762133.0,HX412303,063XX S LOWE AVE,0320,ROBBERY,STRONGARM - NO WEAPON,CTA BUS STOP,1.0,0.0,723.0,7.0,20.0,68.0,03,1173079.0,1863080.0,2014.0,10/31/2014 03:20:56 PM,41.779717891,-87.641015326,"(41.779717891, -87.641015326)"
2014-08-23 21:30:00,9749840.0,HX399892,002XX W JACKSON BLVD,0560,ASSAULT,SIMPLE,CONVENIENCE STORE,1.0,0.0,122.0,1.0,2.0,32.0,08A,1174626.0,1898990.0,2014.0,08/30/2014 12:36:38 PM,41.878223701,-87.634272571,"(41.878223701, -87.634272571)"
2014-08-23 22:00:00,9760091.0,HX410068,032XX W 111TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0.0,0.0,2211.0,22.0,19.0,74.0,07,1156355.0,1830776.0,2014.0,10/31/2014 03:20:56 PM,41.691423397,-87.703195146,"(41.691423397, -87.703195146)"
2014-08-23 22:30:00,9750386.0,HX400605,036XX N WESTERN AVE,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),0.0,0.0,1921.0,19.0,47.0,5.0,06,1159695.0,1923904.0,2014.0,08/30/2014 12:36:38 PM,41.946910249,-87.688407859,"(41.946910249, -87.688407859)"
2014-08-23 23:00:00,9755279.0,HX405038,012XX N LA SALLE DR,0890,THEFT,FROM BUILDING,APARTMENT,0.0,0.0,1821.0,18.0,42.0,8.0,06,1174953.0,1908500.0,2014.0,10/31/2014 03:20:56 PM,41.904312349,-87.632786824,"(41.904312349, -87.632786824)"
2014-08-23 23:30:00,9753947.0,HX402570,003XX W HURON ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,0.0,0.0,1831.0,18.0,42.0,8.0,17,1173841.0,1904968.0,2014.0,08/30/2014 12:36:38 PM,41.894645199,-87.636976766,"(41.894645199, -87.636976766)"
2014-08-24 00:00:00,9750162.0,HX400310,044XX N HAZEL ST,0820,THEFT,$500 AND UNDER,NURSING HOME/RETIREMENT HOME,0.0,0.0,1914.0,19.0,46.0,3.0,06,1169503.0,1929585.0,2014.0,08/31/2014 12:37:21 PM,41.962290949,-87.652190656,"(41.962290949, -87.652190656)"
2014-08-24 00:30:00,9749932.0,HX400034,032XX S NORMAL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,BAR OR TAVERN,0.0,0.0,915.0,9.0,11.0,60.0,26,1173524.0,1883645.0,2014.0,08/31/2014 12:37:21 PM,41.836140435,-87.638774605,"(41.836140435, -87.638774605)"
2014-08-24 01:00:00,9755576.0,HX400143,028XX S MILLARD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENTIAL YARD (FRONT/BACK),0.0,1.0,1032.0,10.0,22.0,30.0,08B,1152454.0,1885042.0,2014.0,08/31/2014 12:37:21 PM,41.840415479,-87.71605151,"(41.840415479, -87.71605151)"
2014-08-24 01:30:00,9749963.0,HX400089,020XX W 19TH ST,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,1.0,0.0,1234.0,12.0,25.0,31.0,26,1162922.0,1890770.0,2014.0,08/31/2014 12:37:21 PM,41.855920819,-87.677477448,"(41.855920819, -87.677477448)"
2014-08-24 02:00:00,9751078.0,HX400599,063XX N LEAVITT ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,0.0,0.0,2413.0,20.0,50.0,2.0,05,1167886.0,1934946.0,2014.0,08/31/2014 12:37:21 PM,41.977036822,-87.657980307,"(41.977036822, -87.657980307)"
2014-08-24 02:30:00,9755711.0,HX405133,083XX S HALSTED ST,2250,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,BAR OR TAVERN,1.0,0.0,613.0,6.0,21.0,71.0,22,1172390.0,1849407.0,2014.0,08/31/2014 12:37:21 PM,41.742212681,-87.643943003,"(41.742212681, -87.643943003)"
2014-08-24 03:00:00,9750248.0,HX400377,031XX W FILLMORE ST,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,0.0,0.0,1134.0,11.0,24.0,29.0,06,1155427.0,1895161.0,2014.0,08/31/2014 12:37:21 PM,41.868124006,-87.704869924,"(41.868124006, -87.704869924)"
2014-08-24 03:30:00,9750063.0,HX400158,046XX S EVANS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0.0,0.0,221.0,2.0,4.0,38.0,14,1182077.0,1874391.0,2014.0,08/31/2014 12:37:21 PM,41.810552721,-87.607677734,"(41.810552721, -87.607677734)"
2014-08-24 04:00:00,9750070.0,HX400191,037XX N LAKE SHORE DR,0313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,STREET,0.0,0.0,1925.0,19.0,46.0,6.0,03,1171546.0,1925337.0,2014.0,10/31/2014 03:20:56 PM,41.950589497,-87.64480491,"(41.950589497, -87.64480491)"
2014-08-24 04:30:00,9773021.0,HX423581,109XX S AVENUE D,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,0.0,0.0,432.0,4.0,10.0,52.0,07,1204086.0,1833196.0,2014.0,09/11/2014 12:39:33 PM,41.696973065,-87.528366827,"(41.696973065, -87.528366827)"
2014-08-24 05:00:00,9750161.0,HX400250,005XX W ROOT ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0.0,0.0,925.0,9.0,11.0,61.0,14,1173509.0,1877444.0,2014.0,10/31/2014 03:20:56 PM,41.819124671,-87.639013536,"(41.819124671, -87.639013536)"
2014-08-24 05:30:00,9750110.0,HX400242,029XX W WALNUT ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0.0,1.0,1222.0,12.0,2.0,27.0,08B,1156505.0,1901447.0,2014.0,08/31/2014 12:37:21 PM,41.885351693,-87.700742273,"(41.885351693, -87.700742273)"
2014-08-24 06:00:00,9750472.0,HX400695,016XX S CALIFORNIA BLVD,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0.0,0.0,1023.0,10.0,28.0,29.0,07,1158001.0,1891593.0,2014.0,08/31/2014 12:37:21 PM,41.858280945,-87.695517554,"(41.858280945, -87.695517554)"
2014-08-24 06:30:00,9750194.0,HX400293,083XX S INGLESIDE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0.0,1.0,632.0,6.0,8.0,44.0,08B,1184053.0,1849631.0,2014.0,08/31/2014 12:37:21 PM,41.74256302,-87.601203239,"(41.74256302, -87.601203239)"
2014-08-24 07:00:00,9751026.0,HX401242,036XX N PULASKI RD,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,0.0,1.0,1732.0,17.0,30.0,16.0,04B,1149115.0,1924109.0,2014.0,10/31/2014 03:20:56 PM,41.947684648,-87.727291818,"(41.947684648, -87.727291818)"
2014-08-24 07:30:00,9750340.0,HX400320,033XX W OGDEN AVE,0820,THEFT,$500 AND UNDER,PARK PROPERTY,0.0,0.0,1024.0,10.0,24.0,29.0,06,1154043.0,1890762.0,2014.0,08/31/2014 12:37:21 PM,41.85608035,-87.710068125,"(41.85608035, -87.710068125)"
2014-08-24 08:00:00,9750418.0,HX400547,080XX S HOUSTON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1.0,0.0,422.0,4.0,7.0,46.0,07,1197922.0,1852458.0,2014.0,10/31/2014 03:20:56 PM,41.749985486,-87.550293785,"(41.749985486, -87.550293785)"
2014-08-24 08:30:00,9750165.0,HX400324,053XX S MICHIGAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,0.0,0.0,225.0,2.0,3.0,40.0,14,1178025.0,1869592.0,2014.0,08/31/2014 12:37:21 PM,41.797476756,-87.622685428,"(41.797476756, -87.622685428)"
2014-08-24 09:00:00,9763470.0,HX413520,001XX N WACKER DR,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,COMMERCIAL / BUSINESS OFFICE,0.0,0.0,122.0,1.0,42.0,32.0,11,1173951.0,1901320.0,2014.0,10/31/2014 03:20:56 PM,41.884632425,-87.636681547,"(41.884632425, -87.636681547)"
2014-08-24 09:30:00,9750306.0,HX400485,058XX N RAVENSWOOD AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,0.0,0.0,2012.0,20.0,40.0,4.0,06,1163299.0,1938482.0,2014.0,08/31/2014 12:37:21 PM,41.986837726,-87.674748717,"(41.986837726, -87.674748717)"
2014-08-24 10:00:00,9750475.0,HX400421,111XX S CHAMPLAIN AVE,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,0.0,0.0,531.0,5.0,9.0,50.0,26,1182613.0,1831251.0,2014.0,10/31/2014 03:20:56 PM,41.692159542,-87.607047465,"(41.692159542, -87.607047465)"
2014-08-24 10:30:00,9751481.0,HX400488,004XX W 100TH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,0.0,0.0,2232.0,22.0,9.0,73.0,26,1174799.0,1838633.0,2014.0,08/31/2014 12:37:21 PM,41.712594073,-87.635436529,"(41.712594073, -87.635436529)"
2014-08-24 11:00:00,9869447.0,HX519838,001XX N HAMLIN BLVD,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENTIAL YARD (FRONT/BACK),0.0,0.0,1122.0,11.0,28.0,26.0,14,1151005.0,1900207.0,2014.0,11/26/2014 12:41:51 PM,41.882058481,-87.720971891,"(41.882058481, -87.720971891)"
2014-08-24 11:30:00,9750460.0,HX400568,063XX S FAIRFIELD AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,0.0,0.0,825.0,8.0,15.0,66.0,26,1159101.0,1862252.0,2014.0,08/31/2014 12:37:21 PM,41.77774313,-87.692283335,"(41.77774313, -87.692283335)"
2014-08-24 12:00:00,9865520.0,HX514703,0000X S WABASH AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0.0,0.0,112.0,1.0,42.0,32.0,06,1176851.0,1900336.0,2014.0,11/22/2014 12:39:04 PM,41.88186718,-87.626062239,"(41.88186718, -87.626062239)"
2014-08-24 12:30:00,9751037.0,HX400551,063XX S PEORIA ST,0890,THEFT,FROM BUILDING,OTHER,0.0,0.0,723.0,22.0,16.0,68.0,06,1170131.0,1832874.0,2014.0,08/31/2014 12:37:21 PM,41.696893035,-87.65269887,"(41.696893035, -87.65269887)"
2014-08-24 13:00:00,9751032.0,HX400598,071XX S PERRY AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,0.0,1.0,731.0,7.0,6.0,69.0,04A,1170216.0,1868154.0,2014.0,08/31/2014 12:37:21 PM,41.793704307,-87.65136389,"(41.793704307, -87.65136389)"
2014-08-24 13:30:00,9750470.0,HX400630,114XX S VINCENNES AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,0.0,0.0,2234.0,22.0,34.0,75.0,06,1166373.0,1829041.0,2014.0,08/31/2014 12:37:21 PM,41.686455301,-87.666567144,"(41.686455301, -87.666567144)"
2014-08-24 14:00:00,9750874.0,HX400681,033XX W HARRISON ST,0810,THEFT,OVER $500,RESTAURANT,0.0,0.0,1134.0,10.0,24.0,27.0,06,1151377.0,1891039.0,2014.0,08/31/2014 12:37:21 PM,41.856893158,-87.719846496,"(41.856893158, -87.719846496)"
2014-08-24 14:30:00,9752043.0,HX402226,064XX W FULLERTON AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,0.0,0.0,2512.0,25.0,36.0,19.0,11,1133118.0,1915291.0,2014.0,08/31/2014 12:37:21 PM,41.923782382,-87.786300669,"(41.923782382, -87.786300669)"
2014-08-24 15:00:00,9769070.0,HX419751,052XX N LECLAIRE AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,0.0,0.0,1623.0,16.0,45.0,11.0,05,1141379.0,1934628.0,2014.0,10/31/2014 03:20:56 PM,41.976696273,-87.75546706,"(41.976696273, -87.75546706)"
2014-08-24 15:30:00,9750808.0,HX400822,006XX N HOMAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,1.0,1.0,1121.0,11.0,27.0,23.0,08B,1153633.0,1904209.0,2014.0,10/31/2014 03:20:56 PM,41.892988507,-87.711215296,"(41.892988507, -87.711215296)"
2014-08-24 16:00:00,9756385.0,HX405957,031XX W 59TH ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,DEPARTMENT STORE,0.0,0.0,824.0,8.0,16.0,66.0,17,1156135.0,1865291.0,2014.0,10/31/2014 03:20:56 PM,41.78614275,-87.703075176,"(41.78614275, -87.703075176)"
2014-08-24 16:30:00,9752269.0,HX401915,031XX W AUGUSTA BLVD,0820,THEFT,$500 AND UNDER,ALLEY,0.0,0.0,1211.0,12.0,26.0,23.0,06,1155162.0,1906446.0,2014.0,10/31/2014 03:20:56 PM,41.899096485,-87.705539719,"(41.899096485, -87.705539719)"
2014-08-24 17:00:00,9832615.0,HX482674,044XX S CALIFORNIA AVE,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,0.0,0.0,922.0,9.0,12.0,58.0,06,1158396.0,1875296.0,2014.0,10/31/2014 03:20:56 PM,41.813552026,-87.694512538,"(41.813552026, -87.694512538)"
2014-08-24 17:30:00,9750589.0,HX400880,013XX W 71ST PL,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,0.0,1.0,734.0,7.0,17.0,67.0,26,1168454.0,1857387.0,2014.0,08/31/2014 12:37:21 PM,41.764196507,-87.658135019,"(41.764196507, -87.658135019)"
2014-08-24 18:00:00,9752252.0,HX402136,104XX S VERNON AVE,0810,THEFT,OVER $500,STREET,0.0,0.0,512.0,5.0,9.0,49.0,06,1181059.0,1835558.0,2014.0,10/31/2014 03:20:56 PM,41.704014349,-87.61260489,"(41.704014349, -87.61260489)"
2014-08-24 18:30:00,9750704.0,HX400907,003XX E RANDOLPH ST,0560,ASSAULT,SIMPLE,APARTMENT,0.0,1.0,114.0,1.0,42.0,32.0,08A,1178705.0,1901356.0,2014.0,08/31/2014 12:37:21 PM,41.884623982,-87.619223305,"(41.884623982, -87.619223305)"
2014-08-24 19:00:00,9751080.0,HX400988,057XX W GIDDINGS ST,0560,ASSAULT,SIMPLE,RESIDENCE,0.0,0.0,1622.0,16.0,45.0,15.0,08A,1137377.0,1930967.0,2014.0,10/31/2014 03:20:56 PM,41.966723301,-87.770272825,"(41.966723301, -87.770272825)"
2014-08-24 19:30:00,9751282.0,HX401281,063XX N KEDZIE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,0.0,0.0,2413.0,24.0,50.0,2.0,05,1153921.0,1941679.0,2014.0,10/31/2014 03:20:56 PM,41.995803153,-87.709155485,"(41.995803153, -87.709155485)"
2014-08-24 20:00:00,9751519.0,HX401449,017XX N MASON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0.0,0.0,2531.0,25.0,29.0,25.0,07,1136431.0,1911231.0,2014.0,08/31/2014 12:37:21 PM,41.912582627,-87.77422448,"(41.912582627, -87.77422448)"
2014-08-24 20:30:00,9750795.0,HX401121,038XX W LEXINGTON ST,0460,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),0.0,0.0,1133.0,11.0,24.0,26.0,08B,1150721.0,1896378.0,2014.0,08/31/2014 12:37:21 PM,41.871556836,-87.722114872,"(41.871556836, -87.722114872)"
2014-08-24 21:00:00,9810894.0,HX459640,017XX N MONITOR AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0.0,0.0,2531.0,25.0,29.0,25.0,14,1137123.0,1910918.0,2014.0,10/09/2014 12:39:21 PM,41.911711312,-87.771689738,"(41.911711312, -87.771689738)"
2014-08-24 21:30:00,9751930.0,HX401194,019XX W MAYPOLE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0.0,1.0,1223.0,12.0,27.0,28.0,08B,1163536.0,1901085.0,2014.0,10/31/2014 03:20:56 PM,41.884213207,-87.674933367,"(41.884213207, -87.674933367)"
2014-08-24 22:00:00,9750896.0,HX401181,015XX N HOYNE AVE,0810,THEFT,OVER $500,STREET,0.0,0.0,1424.0,14.0,1.0,24.0,06,1162167.0,1909983.0,2014.0,08/31/2014 12:37:21 PM,41.908658735,-87.679711565,"(41.908658735, -87.679711565)"
2014-08-24 22:30:00,9751665.0,HX401787,054XX W SCHUBERT AVE,0460,BATTERY,SIMPLE,APARTMENT,0.0,0.0,2514.0,25.0,30.0,19.0,08B,1139684.0,1917380.0,2014.0,08/31/2014 12:37:21 PM,41.929397346,-87.762123143,"(41.929397346, -87.762123143)"
2014-08-24 23:00:00,9751647.0,HX401850,004XX E BOWEN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,1.0,0.0,214.0,2.0,3.0,38.0,07,1180124.0,1877627.0,2014.0,10/31/2014 03:20:56 PM,41.819477595,-87.614741795,"(41.819477595, -87.614741795)"
2014-08-24 23:30:00,9751597.0,HX401846,077XX S CHAMPLAIN AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0.0,0.0,624.0,6.0,6.0,69.0,07,1181869.0,1853700.0,2014.0,08/31/2014 12:37:21 PM,41.753779512,-87.609079872,"(41.753779512, -87.609079872)"
2014-08-25 00:00:00,9751512.0,HX401700,026XX N MARSHFIELD AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,0.0,0.0,1931.0,19.0,32.0,7.0,06,1164842.0,1917652.0,2014.0,09/01/2014 12:37:37 PM,41.929646597,-87.669666908,"(41.929646597, -87.669666908)"
2014-08-25 00:30:00,9757185.0,HX406888,0000X E ELM ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,0.0,0.0,1824.0,18.0,42.0,8.0,11,1176438.0,1908148.0,2014.0,10/31/2014 03:20:56 PM,41.903313037,-87.627342723,"(41.903313037, -87.627342723)"
2014-08-25 01:00:00,9750937.0,HX401320,019XX S KEDZIE AVE,0460,BATTERY,SIMPLE,APARTMENT,1.0,0.0,1022.0,10.0,24.0,29.0,08B,1155382.0,1890041.0,2014.0,09/01/2014 12:37:37 PM,41.854075069,-87.705172654,"(41.854075069, -87.705172654)"
2014-08-25 01:30:00,9752564.0,HX402785,010XX N PAULINA ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,0.0,0.0,1213.0,12.0,1.0,24.0,05,1164918.0,1906777.0,2014.0,10/31/2014 03:20:56 PM,41.899803279,-87.669696853,"(41.899803279, -87.669696853)"
2014-08-25 02:00:00,9751022.0,HX401390,007XX E 38TH PL,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,0.0,0.0,212.0,2.0,4.0,36.0,05,1181546.0,1879653.0,2014.0,09/01/2014 12:37:37 PM,41.825004337,-87.609462771,"(41.825004337, -87.609462771)"
2014-08-25 02:30:00,9750952.0,HX401356,028XX N ASHLAND AVE,0820,THEFT,$500 AND UNDER,GAS STATION,0.0,0.0,1932.0,19.0,32.0,6.0,06,1165219.0,1918694.0,2014.0,09/01/2014 12:37:37 PM,41.932497887,-87.66825184,"(41.932497887, -87.66825184)"
2014-08-25 03:00:00,9750975.0,HX401372,009XX W 85TH ST,0650,BURGLARY,HOME INVASION,APARTMENT,0.0,0.0,613.0,6.0,21.0,71.0,05,1171597.0,1848510.0,2014.0,10/31/2014 03:20:56 PM,41.739768588,-87.646874762,"(41.739768588, -87.646874762)"
2014-08-25 03:30:00,9751966.0,HX402003,003XX W 109TH ST,0650,BURGLARY,HOME INVASION,RESIDENCE,1.0,0.0,513.0,5.0,34.0,49.0,05,1176082.0,1832686.0,2014.0,11/12/2014 12:41:19 PM,41.69624602,-87.630915451,"(41.69624602, -87.630915451)"
2014-08-25 04:00:00,9756623.0,HX405214,013XX N BOSWORTH AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,1.0,0.0,1433.0,14.0,1.0,24.0,02,1165801.0,1909069.0,2014.0,10/31/2014 03:20:56 PM,41.906073895,-87.666388145,"(41.906073895, -87.666388145)"
2014-08-25 04:30:00,9752298.0,HX401411,040XX W 115TH ST,0820,THEFT,$500 AND UNDER,APARTMENT,0.0,1.0,2211.0,22.0,19.0,74.0,06,1151205.0,1828049.0,2014.0,10/31/2014 03:20:56 PM,41.684041796,-87.722120932,"(41.684041796, -87.722120932)"
2014-08-25 05:00:00,9751136.0,HX401394,006XX W 59TH ST,0560,ASSAULT,SIMPLE,STREET,1.0,0.0,711.0,7.0,20.0,68.0,08A,1172825.0,1865721.0,2014.0,09/01/2014 12:37:37 PM,41.786970698,-87.641868658,"(41.786970698, -87.641868658)"
2014-08-25 05:30:00,9752044.0,HX402283,077XX S CHRISTIANA AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,RESIDENTIAL YARD (FRONT/BACK),0.0,0.0,835.0,8.0,18.0,70.0,14,1155360.0,1852787.0,2014.0,09/01/2014 12:37:37 PM,41.751845398,-87.706250995,"(41.751845398, -87.706250995)"
2014-08-25 06:00:00,9752071.0,HX402332,050XX S HALSTED ST,0810,THEFT,OVER $500,STREET,0.0,0.0,933.0,9.0,3.0,61.0,06,1171777.0,1871667.0,2014.0,09/01/2014 12:37:37 PM,41.803310231,-87.645536756,"(41.803310231, -87.645536756)"
2014-08-25 06:30:00,9751258.0,HX401459,063XX S WINCHESTER AVE,0610,BURGLARY,FORCIBLE ENTRY,ABANDONED BUILDING,1.0,0.0,726.0,7.0,15.0,67.0,05,1164406.0,1862553.0,2014.0,10/31/2014 03:20:56 PM,41.778458947,-87.672826555,"(41.778458947, -87.672826555)"
2014-08-25 07:00:00,9752478.0,HX402524,118XX S UNION AVE,0810,THEFT,OVER $500,RESIDENCE,0.0,0.0,524.0,5.0,34.0,53.0,06,1173826.0,1826159.0,2014.0,10/31/2014 03:20:56 PM,41.678385101,-87.639368015,"(41.678385101, -87.639368015)"
2014-08-25 07:30:00,9751446.0,HX401587,076XX S EVANS AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0.0,1.0,624.0,6.0,6.0,69.0,08B,1182517.0,1854184.0,2014.0,09/01/2014 12:37:37 PM,41.755092665,-87.606690221,"(41.755092665, -87.606690221)"
2014-08-25 08:00:00,9755120.0,HX405023,082XX S BISHOP ST,0820,THEFT,$500 AND UNDER,RESIDENCE,0.0,0.0,614.0,6.0,21.0,71.0,06,1168141.0,1850066.0,2014.0,09/01/2014 12:37:37 PM,41.744113424,-87.659492407,"(41.744113424, -87.659492407)"
2014-08-25 08:30:00,9751681.0,HX401577,012XX N WOOD ST,0320,ROBBERY,STRONGARM - NO WEAPON,VEHICLE NON-COMMERCIAL,1.0,0.0,1424.0,14.0,1.0,24.0,03,1164208.0,1908450.0,2014.0,10/31/2014 03:20:56 PM,41.904409153,-87.67225733,"(41.904409153, -87.67225733)"
2014-08-25 09:00:00,9901540.0,HX552082,002XX E OHIO ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,0.0,1.0,1834.0,18.0,42.0,8.0,26,1177896.0,1904205.0,2014.0,12/23/2014 12:50:08 PM,41.892460215,-87.622107315,"(41.892460215, -87.622107315)"
2014-08-25 09:30:00,9752114.0,HX402312,078XX S WOOD ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,0.0,0.0,611.0,6.0,17.0,71.0,14,1165761.0,1852385.0,2014.0,09/01/2014 12:37:37 PM,41.750527906,-87.668147301,"(41.750527906, -87.668147301)"
